60.978114, 25.658998
60.977896, 25.658952
60.977563, 25.658980
60.976840, 25.659018
60.976658, 25.658993
60.976085, 25.658896
60.975582, 25.658728
60.974550, 25.658325
60.973989, 25.658137
60.973221, 25.657868
60.972461, 25.657677
60.971808, 25.657511
60.971832, 25.657275
60.971773, 25.656321
60.970879, 25.654999
60.969868, 25.654393
60.969676, 25.654308
60.969320, 25.654194
60.968746, 25.653983
60.968541, 25.653907
60.968007, 25.653783
60.967479, 25.653698
60.967403, 25.653671
60.966503, 25.653543
60.966434, 25.653484
60.966360, 25.653364
60.966296, 25.653243
60.966247, 25.653156
60.965427, 25.652841
60.964824, 25.652729
60.964422, 25.652714
60.964009, 25.652555
60.963791, 25.652423
60.963231, 25.652075
60.962471, 25.651875
60.961740, 25.651753
60.960953, 25.651588
60.960421, 25.651692
60.960112, 25.651755
60.959581, 25.652042
60.959469, 25.652155
60.959256, 25.652386
60.959123, 25.652572
60.958929, 25.653529
60.958900, 25.653748
60.958782, 25.653679
60.958237, 25.653348
60.958104, 25.653257
60.957594, 25.652981
60.957317, 25.652803
60.956709, 25.652345
60.955334, 25.651124
60.955331, 25.650847
60.955723, 25.649328
60.955560, 25.644200
60.955234, 25.641816
60.955036, 25.640147
60.954494, 25.632669
60.954431, 25.627846
60.954495, 25.625110
60.954528, 25.624294
60.954574, 25.623344
60.955541, 25.613473
60.955631, 25.612632
60.955710, 25.611770
60.955527, 25.600373
60.954851, 25.596719
60.954533, 25.595487
60.954324, 25.594754
60.953565, 25.591859
60.952871, 25.587363
60.952686, 25.584741
60.952769, 25.578728
60.954878, 25.566641
60.956132, 25.562184
60.957935, 25.555222
60.958655, 25.551473
60.960238, 25.538474
60.963934, 25.522343
60.964895, 25.520100
60.972795, 25.508101
60.973049, 25.507665
60.977794, 25.496154
60.980668, 25.481614
60.981108, 25.477425
60.981271, 25.473809
60.982983, 25.430706
60.982963, 25.429197
60.983017, 25.425130
60.984576, 25.411717
60.984993, 25.409697
60.985673, 25.406465
60.986943, 25.400427
60.988482, 25.393107
60.989474, 25.388399
60.990186, 25.385077
60.992639, 25.373386
60.993539, 25.369124
60.997979, 25.347881
60.998015, 25.347703
60.999962, 25.338224
61.001153, 25.329627
61.001411, 25.325612
61.001610, 25.322542
61.001811, 25.318431
61.001760, 25.315183
61.001776, 25.312970
61.002116, 25.309472
61.002195, 25.308870
61.002250, 25.308409
61.003034, 25.301979
61.003119, 25.301144
61.003723, 25.294020
61.004434, 25.284880
61.005384, 25.272499
61.005913, 25.265671
61.006184, 25.260848
61.006288, 25.258111
61.006441, 25.251212
61.006450, 25.250932
61.006557, 25.247335
61.006659, 25.242602
61.006766, 25.237809
61.006850, 25.232527
61.006578, 25.227144
61.006007, 25.219896
61.005446, 25.212507
61.005246, 25.207094
61.005147, 25.197321
61.005202, 25.194982
61.009883, 25.176627
61.010952, 25.174574
61.012386, 25.171433
61.013124, 25.169688
61.015732, 25.162063
61.015841, 25.161698
61.017162, 25.157000
61.018122, 25.153257
61.019146, 25.148671
61.019984, 25.144453
61.020961, 25.138505
61.021780, 25.132345
61.022315, 25.127952
61.024878, 25.112314
61.025186, 25.111097
61.025271, 25.110763
61.026569, 25.106583
61.028098, 25.102546
61.029260, 25.099924
61.031422, 25.095509
61.032155, 25.093922
61.036127, 25.083837
61.037792, 25.077096
61.039163, 25.066130
61.039660, 25.056796
61.041180, 25.048041
61.043349, 25.033569
61.043552, 25.030726
61.043942, 25.027149
61.044856, 25.023063
61.050612, 25.010742
61.051593, 25.008902
61.051944, 25.008269
61.053463, 25.005604
61.055541, 25.001420
61.057050, 24.997930
61.059320, 24.991853
61.061582, 24.984328
61.062115, 24.982413
61.063078, 24.979447
61.065226, 24.975126
61.071828, 24.961625
61.072888, 24.958196
61.074203, 24.953426
61.077551, 24.944555
61.078148, 24.943602
61.078499, 24.943077
61.078678, 24.942808
61.080148, 24.940355
61.082107, 24.935644
61.085703, 24.921695
61.087775, 24.915190
61.091064, 24.905193
61.095705, 24.891377
61.096637, 24.888726
61.096687, 24.888582
61.098766, 24.882965
61.099711, 24.880076
61.101995, 24.871438
61.104161, 24.862210
61.105124, 24.859129
61.105481, 24.857908
61.106187, 24.855964
61.108814, 24.849746
61.111097, 24.845618
61.112965, 24.842688
61.115533, 24.838692
61.118032, 24.834434
61.118124, 24.834274
61.119248, 24.832098
61.121108, 24.828237
61.121705, 24.826809
61.125113, 24.818357
61.127579, 24.813170
61.129145, 24.811049
61.130847, 24.809217
61.132056, 24.808128
61.135267, 24.804790
61.136686, 24.802847
61.137375, 24.801783
61.138558, 24.799751
61.138639, 24.799611
61.140126, 24.796606
61.140975, 24.794530
61.142742, 24.789677
61.142789, 24.789541
61.143819, 24.785941
61.145686, 24.778871
61.146602, 24.775353
61.147179, 24.773202
61.147655, 24.771241
61.147921, 24.770109
61.148077, 24.769491
61.148534, 24.767546
61.149986, 24.760835
61.151011, 24.755511
61.151495, 24.752743
61.153236, 24.741693
61.155281, 24.721320
61.155398, 24.719025
61.155548, 24.716998
61.155697, 24.714336
61.155807, 24.712737
61.155963, 24.710915
61.157592, 24.698867
61.157959, 24.696387
61.158452, 24.693274
61.159140, 24.688233
61.159740, 24.683589
61.160438, 24.678194
61.160507, 24.677656
61.162049, 24.667342
61.163268, 24.659984
61.164999, 24.651380
61.166129, 24.646296
61.168832, 24.633817
61.170848, 24.622302
61.171989, 24.614226
61.172374, 24.610827
61.172844, 24.606022
61.173166, 24.601550
61.173898, 24.586699
61.174084, 24.583617
61.174347, 24.580784
61.175331, 24.573103
61.175839, 24.570206
61.177355, 24.563479
61.178484, 24.559587
61.181510, 24.551281
61.184444, 24.545371
61.185413, 24.543703
